# "The 3DSC_MP without SOAP and MAGPIE columns. Generated on 2022-06-20 15:27:51.274346 by the script <ipython-input-27-76d8ce743270>."
formula_sc,formula_similarity,totreldiff,formula_frac,correct_formula_frac,formula_2,orig_formula_cif,tc,sc_class,sc_class_unique_sc,norm_formula_sc,chemical_composition_sc,num_elements_sc,origin_sc,old_formula_sc,database_id_2,original_formula_2,chemical_composition_2,norm_formula_2,spacegroup_2,crystal_system_2,lata_2,latb_2,latc_2,cif,original_cif_2,material_id_2,band_gap_2,band_structure_2,created_at_2,density_2,doi_2,doi_bibtex_2,dos_2,e_above_hull_2,efermi_2,encut_2,energy_2,energy_per_atom_2,exp_2,final_energy_2,final_energy_per_atom_2,formation_energy_per_atom_2,has_2,has_bandstructure_2,icsd_ids_2,is_ordered_2,last_updated_2,magnetic_type_2,nsites_2,ntask_ids_2,original_task_id_2,oxide_type_2,pretty_formula_2,pseudo_potential_2,reduced_cell_formula_2,run_type_2,task_id_2,task_ids_2,total_magnetization_2,unit_cell_formula_2,cell_volume_2,warnings_2,ordering_2,is_magnetic_2,exchange_symmetry_2,num_unique_magnetic_sites_2,magmoms_2,total_magnetization_normalized_vol_2,total_magnetization_normalized_formula_units_2,num_magnetic_sites_2,true_total_magnetization_2,origin_2,cif_before_synthetic_doping,synth_doped,Reason for exclusion,graph,crystal_temp_2,no_crystal_temp_given_2,point_group_2,cubic,hexagonal,monoclinic,orthorhombic,tetragonal,triclinic,trigonal,primitive,base-centered,body-centered,face-centered,weight
Ag0.65Al0.35,2,0.0333333333333332,6.0,False,Ag3.9Al2.1,Ag4Al2,0.1,Other,True,Ag65Al35,Ag-Al,2,Supercon,Ag0.65Al0.35,MP-mp-985805,Al2Ag4,Ag-Al,Ag66.667Al33.333,C m c m,orthorhombic,4.569113,5.097394001168852,5.10979643,data/final/MP/cifs/Ag0.65Al0.35-MP-mp-985805-synth_doped.cif,data/source/MP/raw/cifs/mp-985805.cif,mp-985805,0.0,,2017-11-17 15:09:37,7.814765925012479,10.17188/1316751,"@misc{osti_1316751,
    author = ""Persson, Kristin"",
    title = ""Materials Data on AlAg2 (SG:63) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316751"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1760271'}},0.0,5.04571075,520.0,-19.27423641,-3.212372735,{'tags': []},-19.27423641,-3.212372735,-0.0754767894444441,"['xas', 'elasticity', 'bandstructure']",True,[],True,2021-05-12 10:56:37.246000,NM,6,9,mp-985805,None,AlAg2,"{'functional': 'PBE', 'labels': ['Al', 'Ag'], 'pot_type': 'paw'}","{'Al': 1.0, 'Ag': 2.0}",GGA,mp-985805,"['mp-1040769', 'mp-1040772', 'mp-985805', 'mp-1256890', 'mp-1398492', 'mp-1760271', 'mp-1928111', 'mp-1627544', 'mp-1040771']",1.33e-05,"{'Al': 2.0, 'Ag': 4.0}",103.14899334858234,[],NM,False,63,0,"[0, 0, 0, 0, 0, 0]",2.578793950039609e-07,1.33e-05,0,2.66e-05,MP,data/source/MP/cleaned/cifs/MP-mp-985805.cif,True,,data/final/MP/graphs/Ag0.65Al0.35-MP-mp-985805-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,0,1,0,0,1.0
Ag0.667Al0.333,2,0.0006666666666667,6.0,False,Ag4.002Al1.998,Ag4Al2,0.126,Other,True,Ag66.7Al33.3,Ag-Al,2,Supercon,Ag0.667Al0.333,MP-mp-985805,Al2Ag4,Ag-Al,Ag66.667Al33.333,C m c m,orthorhombic,4.569113,5.097394001168852,5.10979643,data/final/MP/cifs/Ag0.667Al0.333-MP-mp-985805-synth_doped.cif,data/source/MP/raw/cifs/mp-985805.cif,mp-985805,0.0,,2017-11-17 15:09:37,7.814765925012479,10.17188/1316751,"@misc{osti_1316751,
    author = ""Persson, Kristin"",
    title = ""Materials Data on AlAg2 (SG:63) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316751"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1760271'}},0.0,5.04571075,520.0,-19.27423641,-3.212372735,{'tags': []},-19.27423641,-3.212372735,-0.0754767894444441,"['xas', 'elasticity', 'bandstructure']",True,[],True,2021-05-12 10:56:37.246000,NM,6,9,mp-985805,None,AlAg2,"{'functional': 'PBE', 'labels': ['Al', 'Ag'], 'pot_type': 'paw'}","{'Al': 1.0, 'Ag': 2.0}",GGA,mp-985805,"['mp-1040769', 'mp-1040772', 'mp-985805', 'mp-1256890', 'mp-1398492', 'mp-1760271', 'mp-1928111', 'mp-1627544', 'mp-1040771']",1.33e-05,"{'Al': 2.0, 'Ag': 4.0}",103.14899334858234,[],NM,False,63,0,"[0, 0, 0, 0, 0, 0]",2.578793950039609e-07,1.33e-05,0,2.66e-05,MP,data/source/MP/cleaned/cifs/MP-mp-985805.cif,True,,data/final/MP/graphs/Ag0.667Al0.333-MP-mp-985805-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,0,1,0,0,1.0
Ag0.6Al0.4,3,0.1333333333333333,6.0,False,Ag3.6Al2.4,Ag4Al2,0.088,Other,True,Ag60Al40,Ag-Al,2,Supercon,Ag0.6Al0.4,MP-mp-985805,Al2Ag4,Ag-Al,Ag66.667Al33.333,C m c m,orthorhombic,4.569113,5.097394001168852,5.10979643,data/final/MP/cifs/Ag0.6Al0.4-MP-mp-985805-synth_doped.cif,data/source/MP/raw/cifs/mp-985805.cif,mp-985805,0.0,,2017-11-17 15:09:37,7.814765925012479,10.17188/1316751,"@misc{osti_1316751,
    author = ""Persson, Kristin"",
    title = ""Materials Data on AlAg2 (SG:63) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316751"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1760271'}},0.0,5.04571075,520.0,-19.27423641,-3.212372735,{'tags': []},-19.27423641,-3.212372735,-0.0754767894444441,"['xas', 'elasticity', 'bandstructure']",True,[],True,2021-05-12 10:56:37.246000,NM,6,9,mp-985805,None,AlAg2,"{'functional': 'PBE', 'labels': ['Al', 'Ag'], 'pot_type': 'paw'}","{'Al': 1.0, 'Ag': 2.0}",GGA,mp-985805,"['mp-1040769', 'mp-1040772', 'mp-985805', 'mp-1256890', 'mp-1398492', 'mp-1760271', 'mp-1928111', 'mp-1627544', 'mp-1040771']",1.33e-05,"{'Al': 2.0, 'Ag': 4.0}",103.14899334858234,[],NM,False,63,0,"[0, 0, 0, 0, 0, 0]",2.578793950039609e-07,1.33e-05,0,2.66e-05,MP,data/source/MP/cleaned/cifs/MP-mp-985805.cif,True,,data/final/MP/graphs/Ag0.6Al0.4-MP-mp-985805-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,0,1,0,0,1.0
Ag0.76Se2Sn1.24,3,0.12,1.0,True,Ag0.76Se2Sn1.24,Ag1Se2Sn1,6.72,Other,True,Ag19Se50Sn31,Ag-Se-Sn,3,Supercon,Ag0.76Sn1.24Se2,MP-mp-1229011,Ag1Sn1Se2,Ag-Se-Sn,Ag25Se50Sn25,R -3 m,trigonal,4.0598026973764,4.0598026973764,7.0325229,data/final/MP/cifs/Ag0.76Se2Sn1.24-MP-mp-1229011-synth_doped.cif,data/source/MP/raw/cifs/mp-1229011.cif,mp-1229011,0.0,,2019-01-13 04:39:21.201000,6.746249424080593,,,{'GGA': {'task_id': 'mp-1766738'}},0.0,4.6965768,520.0,-14.98910359,-3.7472758975,{'tags': []},-14.98910359,-3.7472758975,-0.5247881940885413,['bandstructure'],True,[],True,2021-05-12 10:58:49.477000,NM,4,5,mp-1229011,None,AgSnSe2,"{'functional': 'PBE', 'labels': ['Ag', 'Sn_d', 'Se'], 'pot_type': 'paw'}","{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",GGA,mp-1229011,"['mp-1229011', 'mp-1422543', 'mp-1766738', 'mp-1796245', 'mp-1612963']",0.0080447,"{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",94.64136915222257,[],NM,False,166,0,"[0, 0, 0, 0]",8.50019401881305e-05,0.0080447,0,0.0080447,MP,data/source/MP/cleaned/cifs/MP-mp-1229011.cif,True,,data/final/MP/graphs/Ag0.76Se2Sn1.24-MP-mp-1229011-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
Ag0.7Al0.3,3,0.0666666666666666,6.0,False,Ag4.2Al1.8,Ag4Al2,0.11,Other,True,Ag70Al30,Ag-Al,2,Supercon,Ag0.7Al0.3,MP-mp-985805,Al2Ag4,Ag-Al,Ag66.667Al33.333,C m c m,orthorhombic,4.569113,5.097394001168852,5.10979643,data/final/MP/cifs/Ag0.7Al0.3-MP-mp-985805-synth_doped.cif,data/source/MP/raw/cifs/mp-985805.cif,mp-985805,0.0,,2017-11-17 15:09:37,7.814765925012479,10.17188/1316751,"@misc{osti_1316751,
    author = ""Persson, Kristin"",
    title = ""Materials Data on AlAg2 (SG:63) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316751"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1760271'}},0.0,5.04571075,520.0,-19.27423641,-3.212372735,{'tags': []},-19.27423641,-3.212372735,-0.0754767894444441,"['xas', 'elasticity', 'bandstructure']",True,[],True,2021-05-12 10:56:37.246000,NM,6,9,mp-985805,None,AlAg2,"{'functional': 'PBE', 'labels': ['Al', 'Ag'], 'pot_type': 'paw'}","{'Al': 1.0, 'Ag': 2.0}",GGA,mp-985805,"['mp-1040769', 'mp-1040772', 'mp-985805', 'mp-1256890', 'mp-1398492', 'mp-1760271', 'mp-1928111', 'mp-1627544', 'mp-1040771']",1.33e-05,"{'Al': 2.0, 'Ag': 4.0}",103.14899334858234,[],NM,False,63,0,"[0, 0, 0, 0, 0, 0]",2.578793950039609e-07,1.33e-05,0,2.66e-05,MP,data/source/MP/cleaned/cifs/MP-mp-985805.cif,True,,data/final/MP/graphs/Ag0.7Al0.3-MP-mp-985805-synth_doped.json,0,True,mmm,0,0,0,7,0,0,0,0,1,0,0,1.0
Ag0.7Hg0.3,3,0.1,4.0,False,Ag2.8Hg1.2,Ag3Hg1,0.0,Other,True,Ag70Hg30,Ag-Hg,2,Supercon,Ag0.7Hg0.3,MP-mp-985443,Ag3Hg1,Ag-Hg,Ag75Hg25,P m -3 m,cubic,4.245293,4.245293,4.245293,data/final/MP/cifs/Ag0.7Hg0.3-MP-mp-985443-synth_doped.cif,data/source/MP/raw/cifs/mp-985443.cif,mp-985443,0.0,,2015-10-18 20:18:31,11.376760916596703,10.17188/1316677,"@misc{osti_1316677,
    author = ""Persson, Kristin"",
    title = ""Materials Data on Ag3Hg (SG:221) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1316677"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1767051'}},0.0211861612500001,3.28326039,520.0,-8.71660373,-2.1791509325,{'tags': []},-8.71660373,-2.1791509325,0.0211861612500001,"['xas', 'elasticity', 'bandstructure']",True,[],True,2021-05-12 10:56:37.246000,NM,4,8,mp-985443,None,Ag3Hg,"{'functional': 'PBE', 'labels': ['Ag', 'Hg'], 'pot_type': 'paw'}","{'Ag': 3.0, 'Hg': 1.0}",GGA,mp-985443,"['mp-985443', 'mp-985761', 'mp-985712', 'mp-1437194', 'mp-1767051', 'mp-1798617', 'mp-985765', 'mp-1612891']",0.0007134,"{'Ag': 3.0, 'Hg': 1.0}",76.51084682028718,[],NM,False,221,0,"[0, 0, 0, 0]",9.32416813626011e-06,0.0007134,0,0.0007134,MP,data/source/MP/cleaned/cifs/MP-mp-985443.cif,True,,data/final/MP/graphs/Ag0.7Hg0.3-MP-mp-985443-synth_doped.json,0,True,m-3m,6,0,0,0,0,0,0,1,0,0,0,1.0
Ag0.7Zn0.3,3,0.1,4.0,False,Ag2.8Zn1.2,Ag3Zn1,0.0125,Other,True,Ag70Zn30,Ag-Zn,2,Supercon,Ag0.7Zn0.3,MP-mp-864794,Zn1Ag3,Ag-Zn,Ag75Zn25,P m -3 m,cubic,4.100496,4.100496,4.100496,data/final/MP/cifs/Ag0.7Zn0.3-MP-mp-864794-synth_doped.cif,data/source/MP/raw/cifs/mp-864794.cif,mp-864794,0.0,,2014-08-30 01:20:16,9.369247345207052,10.17188/1310157,"@misc{osti_1310157,
    author = ""Persson, Kristin"",
    title = ""Materials Data on ZnAg3 (SG:221) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1310157"",
    place = ""United States"",
    year = ""2016"",
    month = ""8"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1767618'}},0.0,3.28950912,520.0,-9.87077298,-2.467693245,{'tags': []},-9.87077298,-2.467693245,-0.0283403400000001,"['xas', 'elasticity', 'bandstructure']",True,[],True,2021-05-12 10:56:31.128000,NM,4,11,mp-864794,None,ZnAg3,"{'functional': 'PBE', 'labels': ['Zn', 'Ag'], 'pot_type': 'paw'}","{'Zn': 1.0, 'Ag': 3.0}",GGA,mp-864794,"['mp-1002975', 'mp-1004567', 'mp-864794', 'mp-1051505', 'mp-1051511', 'mp-1418259', 'mp-1767618', 'mp-1799156', 'mp-1010234', 'mp-1615130', 'mp-1051519']",0.003042,"{'Zn': 1.0, 'Ag': 3.0}",68.9460163061188,[],NM,False,221,0,"[0, 0, 0, 0]",4.412147594566721e-05,0.003042,0,0.003042,MP,data/source/MP/cleaned/cifs/MP-mp-864794.cif,True,,data/final/MP/graphs/Ag0.7Zn0.3-MP-mp-864794-synth_doped.json,0,True,m-3m,6,0,0,0,0,0,0,1,0,0,0,1.0
Ag0.81In0.19,3,0.12,4.0,False,Ag3.24In0.76,Ag3In1,0.0074,Other,True,Ag81In19,Ag-In,2,Supercon,Ag0.81In0.19,MP-mp-30343,In1Ag3,Ag-In,Ag75In25,P m -3 m,cubic,4.24711,4.24711,4.24711,data/final/MP/cifs/Ag0.81In0.19-MP-mp-30343-synth_doped.cif,data/source/MP/raw/cifs/mp-30343.cif,mp-30343,0.0,,2014-02-19 17:29:33,9.50301692337814,10.17188/1204760,"@misc{osti_1204760,
    author = ""Persson, Kristin"",
    title = ""Materials Data on InAg3 (SG:221) by Materials Project"",
    abstractNote = ""Computed materials data using density functional theory calculations. These calculations determine the electronic structure of bulk materials by solving approximations to the Schrodinger equation. For more information, see https://materialsproject.org/docs/calculations"",
    doi = ""10.17188/1204760"",
    place = ""United States"",
    year = ""2016"",
    month = ""2"",
    note = ""An optional note""
}
",{'GGA': {'task_id': 'mp-1703883'}},0.0,5.0771726,520.0,-11.38286783,-2.8457169575,{'tags': ['Silver indium (3/1)']},-11.38286783,-2.8457169575,-0.0333790225000001,"['xas', 'elasticity', 'bandstructure']",True,[58283],True,2021-05-12 10:56:18.721000,NM,4,8,mp-30343,None,InAg3,"{'functional': 'PBE', 'labels': ['In_d', 'Ag'], 'pot_type': 'paw'}","{'In': 1.0, 'Ag': 3.0}",GGA,mp-30343,"['mp-928641', 'mp-911999', 'mp-928119', 'mp-30343', 'mp-1476153', 'mp-1703883', 'mp-1781863', 'mp-1592671']",0.0001596,"{'In': 1.0, 'Ag': 3.0}",76.60912959013744,[],NM,False,221,0,"[0, 0, 0, 0]",2.08330261489548e-06,0.0001596,0,0.0001596,MP,data/source/MP/cleaned/cifs/MP-mp-30343.cif,True,,data/final/MP/graphs/Ag0.81In0.19-MP-mp-30343-synth_doped.json,0,True,m-3m,6,0,0,0,0,0,0,1,0,0,0,1.0
Ag0.81Se2Sn1.19,3,0.0949999999999999,1.0,True,Ag0.81Se2Sn1.19,Ag1Se2Sn1,6.415,Other,True,Ag20.25Se50Sn29.75,Ag-Se-Sn,3,Supercon,Ag0.81Sn1.19Se2,MP-mp-1229011,Ag1Sn1Se2,Ag-Se-Sn,Ag25Se50Sn25,R -3 m,trigonal,4.0598026973764,4.0598026973764,7.0325229,data/final/MP/cifs/Ag0.81Se2Sn1.19-MP-mp-1229011-synth_doped.cif,data/source/MP/raw/cifs/mp-1229011.cif,mp-1229011,0.0,,2019-01-13 04:39:21.201000,6.746249424080593,,,{'GGA': {'task_id': 'mp-1766738'}},0.0,4.6965768,520.0,-14.98910359,-3.7472758975,{'tags': []},-14.98910359,-3.7472758975,-0.5247881940885413,['bandstructure'],True,[],True,2021-05-12 10:58:49.477000,NM,4,5,mp-1229011,None,AgSnSe2,"{'functional': 'PBE', 'labels': ['Ag', 'Sn_d', 'Se'], 'pot_type': 'paw'}","{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",GGA,mp-1229011,"['mp-1229011', 'mp-1422543', 'mp-1766738', 'mp-1796245', 'mp-1612963']",0.0080447,"{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",94.64136915222257,[],NM,False,166,0,"[0, 0, 0, 0]",8.50019401881305e-05,0.0080447,0,0.0080447,MP,data/source/MP/cleaned/cifs/MP-mp-1229011.cif,True,,data/final/MP/graphs/Ag0.81Se2Sn1.19-MP-mp-1229011-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
Ag0.85Se2Sn1.15,3,0.0749999999999999,1.0,True,Ag0.85Se2Sn1.15,Ag1Se2Sn1,6.175,Other,True,Ag21.25Se50Sn28.75,Ag-Se-Sn,3,Supercon,Ag0.85Sn1.15Se2,MP-mp-1229011,Ag1Sn1Se2,Ag-Se-Sn,Ag25Se50Sn25,R -3 m,trigonal,4.0598026973764,4.0598026973764,7.0325229,data/final/MP/cifs/Ag0.85Se2Sn1.15-MP-mp-1229011-synth_doped.cif,data/source/MP/raw/cifs/mp-1229011.cif,mp-1229011,0.0,,2019-01-13 04:39:21.201000,6.746249424080593,,,{'GGA': {'task_id': 'mp-1766738'}},0.0,4.6965768,520.0,-14.98910359,-3.7472758975,{'tags': []},-14.98910359,-3.7472758975,-0.5247881940885413,['bandstructure'],True,[],True,2021-05-12 10:58:49.477000,NM,4,5,mp-1229011,None,AgSnSe2,"{'functional': 'PBE', 'labels': ['Ag', 'Sn_d', 'Se'], 'pot_type': 'paw'}","{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",GGA,mp-1229011,"['mp-1229011', 'mp-1422543', 'mp-1766738', 'mp-1796245', 'mp-1612963']",0.0080447,"{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",94.64136915222257,[],NM,False,166,0,"[0, 0, 0, 0]",8.50019401881305e-05,0.0080447,0,0.0080447,MP,data/source/MP/cleaned/cifs/MP-mp-1229011.cif,True,,data/final/MP/graphs/Ag0.85Se2Sn1.15-MP-mp-1229011-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
Ag0.8Ga0.2,3,0.1,8.0,False,Ag6.4Ga1.6,Ag6Ga2,6.5,Other,True,Ag80Ga20,Ag-Ga,2,Supercon,Ag0.8Ga0.2,MP-mp-1184036,Ga2Ag6,Ag-Ga,Ag75Ga25,P 63/m m c,hexagonal,4.862227,5.839948001583782,5.83994772,data/final/MP/cifs/Ag0.8Ga0.2-MP-mp-1184036-synth_doped.cif,data/source/MP/raw/cifs/mp-1184036.cif,mp-1184036,0.0,,2019-01-11 12:28:57.461000,9.095984689127468,,,{'GGA': {'task_id': 'mp-1752496'}},0.0284127175000001,3.43845989,520.0,-23.11885236,-2.889856545,{'tags': []},-23.11885236,-2.889856545,-0.0084155368750002,['bandstructure'],True,[],True,2021-05-12 10:58:27.755000,NM,8,5,mp-1184036,None,GaAg3,"{'functional': 'PBE', 'labels': ['Ga_d', 'Ag'], 'pot_type': 'paw'}","{'Ga': 1.0, 'Ag': 3.0}",GGA,mp-1184036,"['mp-1184036', 'mp-1393182', 'mp-1752496', 'mp-1927642', 'mp-1618451']",0.00115905,"{'Ga': 2.0, 'Ag': 6.0}",143.60970650109354,[],NM,False,194,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.6141666580053545e-05,0.00115905,0,0.0023181,MP,data/source/MP/cleaned/cifs/MP-mp-1184036.cif,True,,data/final/MP/graphs/Ag0.8Ga0.2-MP-mp-1184036-synth_doped.json,0,True,6/mmm,0,7,0,0,0,0,0,1,0,0,0,1.0
Ag0.92Se2Sn1.08,2,0.04,1.0,True,Ag0.92Se2Sn1.08,Ag1Se2Sn1,5.57,Other,True,Ag23Se50Sn27,Ag-Se-Sn,3,Supercon,Ag0.92Sn1.08Se2,MP-mp-1229011,Ag1Sn1Se2,Ag-Se-Sn,Ag25Se50Sn25,R -3 m,trigonal,4.0598026973764,4.0598026973764,7.0325229,data/final/MP/cifs/Ag0.92Se2Sn1.08-MP-mp-1229011-synth_doped.cif,data/source/MP/raw/cifs/mp-1229011.cif,mp-1229011,0.0,,2019-01-13 04:39:21.201000,6.746249424080593,,,{'GGA': {'task_id': 'mp-1766738'}},0.0,4.6965768,520.0,-14.98910359,-3.7472758975,{'tags': []},-14.98910359,-3.7472758975,-0.5247881940885413,['bandstructure'],True,[],True,2021-05-12 10:58:49.477000,NM,4,5,mp-1229011,None,AgSnSe2,"{'functional': 'PBE', 'labels': ['Ag', 'Sn_d', 'Se'], 'pot_type': 'paw'}","{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",GGA,mp-1229011,"['mp-1229011', 'mp-1422543', 'mp-1766738', 'mp-1796245', 'mp-1612963']",0.0080447,"{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",94.64136915222257,[],NM,False,166,0,"[0, 0, 0, 0]",8.50019401881305e-05,0.0080447,0,0.0080447,MP,data/source/MP/cleaned/cifs/MP-mp-1229011.cif,True,,data/final/MP/graphs/Ag0.92Se2Sn1.08-MP-mp-1229011-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
Ag0.95Se2Sn1.05,2,0.025,1.0,True,Ag0.95Se2Sn1.05,Ag1Se2Sn1,5.245,Other,True,Ag23.75Se50Sn26.25,Ag-Se-Sn,3,Supercon,Ag0.95Sn1.05Se2,MP-mp-1229011,Ag1Sn1Se2,Ag-Se-Sn,Ag25Se50Sn25,R -3 m,trigonal,4.0598026973764,4.0598026973764,7.0325229,data/final/MP/cifs/Ag0.95Se2Sn1.05-MP-mp-1229011-synth_doped.cif,data/source/MP/raw/cifs/mp-1229011.cif,mp-1229011,0.0,,2019-01-13 04:39:21.201000,6.746249424080593,,,{'GGA': {'task_id': 'mp-1766738'}},0.0,4.6965768,520.0,-14.98910359,-3.7472758975,{'tags': []},-14.98910359,-3.7472758975,-0.5247881940885413,['bandstructure'],True,[],True,2021-05-12 10:58:49.477000,NM,4,5,mp-1229011,None,AgSnSe2,"{'functional': 'PBE', 'labels': ['Ag', 'Sn_d', 'Se'], 'pot_type': 'paw'}","{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",GGA,mp-1229011,"['mp-1229011', 'mp-1422543', 'mp-1766738', 'mp-1796245', 'mp-1612963']",0.0080447,"{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",94.64136915222257,[],NM,False,166,0,"[0, 0, 0, 0]",8.50019401881305e-05,0.0080447,0,0.0080447,MP,data/source/MP/cleaned/cifs/MP-mp-1229011.cif,True,,data/final/MP/graphs/Ag0.95Se2Sn1.05-MP-mp-1229011-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
Ag0.9S0.2Se1.8Sn1.1,3,0.15,1.0,True,Ag0.9S0.2Se1.8Sn1.1,Ag1Se2Sn1,6.79,Other,True,Ag22.5S5Se45Sn27.5,Ag-S-Se-Sn,4,Supercon,Ag0.9Sn1.1Se1.8S0.2,MP-mp-1229011,Ag1Sn1Se2,Ag-Se-Sn,Ag25Se50Sn25,R -3 m,trigonal,4.0598026973764,4.0598026973764,7.0325229,data/final/MP/cifs/Ag0.9S0.2Se1.8Sn1.1-MP-mp-1229011-synth_doped.cif,data/source/MP/raw/cifs/mp-1229011.cif,mp-1229011,0.0,,2019-01-13 04:39:21.201000,6.746249424080593,,,{'GGA': {'task_id': 'mp-1766738'}},0.0,4.6965768,520.0,-14.98910359,-3.7472758975,{'tags': []},-14.98910359,-3.7472758975,-0.5247881940885413,['bandstructure'],True,[],True,2021-05-12 10:58:49.477000,NM,4,5,mp-1229011,None,AgSnSe2,"{'functional': 'PBE', 'labels': ['Ag', 'Sn_d', 'Se'], 'pot_type': 'paw'}","{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",GGA,mp-1229011,"['mp-1229011', 'mp-1422543', 'mp-1766738', 'mp-1796245', 'mp-1612963']",0.0080447,"{'Ag': 1.0, 'Sn': 1.0, 'Se': 2.0}",94.64136915222257,[],NM,False,166,0,"[0, 0, 0, 0]",8.50019401881305e-05,0.0080447,0,0.0080447,MP,data/source/MP/cleaned/cifs/MP-mp-1229011.cif,True,,data/final/MP/graphs/Ag0.9S0.2Se1.8Sn1.1-MP-mp-1229011-synth_doped.json,0,True,-3m,0,0,0,0,0,0,6,1,0,0,0,1.0
